route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6,10,4583,7 Downtown Only,,0,65664,29,0,0
6,10,4584,7 Downtown Only,,0,65655,29,0,0
6,10,4585,7 Downtown Only,,0,65685,29,0,0
6,7,4586,7 Downtown Only,,0,65769,29,0,0
6,7,4587,7 Downtown Only,,0,65826,29,0,0
6,6,4588,7 Downtown Only,,0,66103,29,0,0
6,9,4589,7 Downtown Only,,0,65926,29,0,0
6,6,4590,7 Downtown Only,,0,66154,29,0,0
6,4,4591,7 Downtown Only,,0,66475,29,0,0
6,6,4592,7 Downtown Only,,0,66042,29,0,0
6,9,4593,7 Downtown Only,,0,65976,29,0,0
6,10,4594,7 Downtown Only,,0,65704,29,0,0
6,10,4595,7 Downtown Only,,0,65701,29,0,0
6,9,4596,7 Downtown Only,,0,65972,29,0,0
6,9,4597,7 Downtown Only,,0,65938,29,0,0
6,7,4598,7 Downtown Only,,0,65825,29,0,0
6,9,4599,7 Downtown Only,,0,66005,29,0,0
6,9,4600,7 Downtown Only,,0,65935,29,0,0
6,7,4601,7 Downtown Only,,0,65822,29,0,0
6,8,4602,7 Downtown Only,,0,66602,29,0,0
6,8,4603,7 Downtown Only,,0,66584,29,0,0
6,6,4604,7 Downtown Only,,0,66099,29,0,0
6,6,4605,7 Downtown Only,,0,66149,29,0,0
6,8,4606,7 Downtown Only,,0,66634,29,0,0
6,4,4607,7 Downtown Only,,0,66505,29,0,0
6,9,4608,7 Downtown Only,,0,65918,29,0,0
6,6,4609,7 Downtown Only,,0,66043,29,0,0
6,8,4610,7 Downtown Only,,0,66586,29,0,0
6,8,4611,7 Downtown Only,,0,66561,29,0,0
6,8,4612,7 Downtown Only,,0,66552,29,0,0
6,6,4613,7 Downtown Only,,0,66083,29,0,0
6,9,4614,7 Downtown Only,,0,65956,29,0,0
6,2,4615,7 Downtown Only,,0,65613,29,0,0
6,7,4616,7 Downtown Only,,0,65830,29,0,0
6,7,4617,7 Downtown Only,,0,65810,29,0,0
6,6,4618,7 Downtown Only,,0,66101,29,0,0
6,9,4619,7 Downtown Only,,0,65958,29,0,0
6,9,4620,7 Downtown Only,,0,65977,29,0,0
6,6,4621,7 Downtown Only,,0,66063,29,0,0
6,8,4622,7 Downtown Only,,0,66601,29,0,0
6,5,4623,7 Downtown Only,,0,64539,29,0,0
6,6,4624,7 Downtown Only,,0,66095,29,0,0
6,7,4625,7 Downtown Only,,0,65828,29,0,0
6,9,4626,7 Downtown Only,,0,65960,29,0,0
6,8,4627,7 Downtown Only,,0,66544,29,0,0
6,5,4628,7 Downtown Only,,0,64572,29,0,0
6,8,4629,7 Downtown Only,,0,66582,29,0,0
6,8,4630,7 Downtown Only,,0,66629,29,0,0
6,8,4631,7 Downtown Only,,0,66598,29,0,0
6,4,4632,7 Downtown - To 21 Interurban,,0,66189,30,0,0
6,2,4633,7 Downtown - To 21 Interurban,,0,65293,30,0,0
6,2,4634,7 Downtown - To 21 Interurban,,0,65342,30,0,0
6,1,4635,7 Downtown - To 21 Interurban,,0,65211,30,0,0
6,1,4636,7 Downtown - To 21 Interurban,,0,65225,30,0,0
6,2,4637,7 Downtown - To 21 Interurban,,0,65429,30,0,0
6,2,4638,7 Downtown - To 21 Interurban,,0,65445,30,0,0
6,2,4639,7 Downtown - To 21 Interurban,,0,65445,30,0,0
6,2,4640,7 Downtown - To 21 Interurban,,0,65395,30,0,0
6,4,4641,7 Downtown - To 21 Interurban,,0,66459,30,0,0
6,9,4642,7 Downtown - To 21 Interurban,,0,65918,30,0,0
6,2,4643,7 Downtown - To 21 Interurban,,0,65521,30,0,0
6,7,4644,7 Downtown - To 21 Interurban,,0,65883,30,0,0
6,7,4645,7 Downtown - To 21 Interurban,,0,65817,30,0,0
6,7,4646,7 Downtown - To 21 Interurban,,0,65801,30,0,0
6,7,4647,7 Downtown - To 21 Interurban,,0,65826,30,0,0
6,7,4648,7 Downtown - To 21 Interurban,,0,65772,30,0,0
6,2,4649,7 Downtown - To 21 Interurban,,0,65600,30,0,0
6,2,4650,7 Downtown - To 21 Interurban,,0,65451,30,0,0
6,2,4651,7 Downtown - To 21 Interurban,,0,65400,30,0,0
6,2,4652,7 Downtown - To 21 Interurban,,0,65507,30,0,0
6,2,4653,7 Downtown - To 21 Interurban,,0,65439,30,0,0
6,10,4654,7 Downtown - To 21 Interurban,,0,65687,30,0,0
6,10,4655,7 Downtown - To 21 Interurban,,0,65642,30,0,0
6,10,4656,7 Downtown - To 21 Interurban,,0,65647,30,0,0
6,1,4657,7 Downtown - To 21 Interurban,,0,65251,30,0,0
6,2,4658,7 Downtown - To 21 Interurban,,0,65339,30,0,0
6,1,4659,7 Downtown - To 21 Interurban,,0,65146,30,0,0
6,1,4660,7 Downtown - To 21 Interurban,,0,65146,30,0,0
6,2,4661,7 Downtown - To 21 Interurban,,0,65334,30,0,0
6,7,4662,7 Downtown - To 21 Interurban,,0,65774,30,0,0
6,2,4663,7 Downtown - To 21 Interurban,,0,65468,30,0,0
6,2,4664,7 Downtown - To 21 Interurban,,0,65322,30,0,0
6,2,4665,7 Downtown - To 21 Interurban,,0,65338,30,0,0
6,2,4666,7 Downtown - To 21 Interurban,,0,65397,30,0,0
6,7,4667,7 Downtown - To 21 Interurban,,0,65769,30,0,0
6,7,4668,7 Downtown - To 21 Interurban,,0,65769,30,0,0
6,10,4669,7 Downtown - To 21 Interurban,,0,65741,30,0,0
6,1,4670,7 Downtown - To 21 Interurban,,0,64991,30,0,0
6,1,4671,7 Downtown - To 21 Interurban,,0,64992,30,0,0
6,1,4672,7 Downtown - To 21 Interurban,,0,64975,30,0,0
6,7,4673,7 Downtown - To 21 Interurban,,0,65800,30,0,0
6,1,4674,7 Downtown - To 21 Interurban,,0,65125,30,0,0
6,1,4675,7 Downtown - To 21 Interurban,,0,65126,30,0,0
6,1,4676,7 Downtown - To 21 Interurban,,0,65127,30,0,0
6,7,4677,7 Downtown - To 21 Interurban,,0,65875,30,0,0
6,7,4678,7 Downtown - To 21 Interurban,,0,65882,30,0,0
6,7,4679,7 Downtown - To 21 Interurban,,0,65772,30,0,0
6,7,4680,7 Downtown - To 21 Interurban,,0,65865,30,0,0
6,4,4681,7 Downtown - To 21 Interurban,,0,66293,30,0,0
6,4,4682,7 Downtown - To 21 Interurban,,0,66409,30,0,0
6,4,4683,7 Downtown - To 21 Interurban,,0,66368,30,0,0
6,6,4684,7 Downtown - To 21 Interurban,,0,66099,30,0,0
6,5,4685,7 Downtown - To 21 Interurban,,0,64398,30,0,0
6,10,4686,7 Downtown - To 21 Interurban,,0,65663,30,0,0
6,3,4687,7 Downtown - To 21 Interurban,,0,64633,30,0,0
6,6,4688,7 Downtown - To 21 Interurban,,0,66149,30,0,0
6,5,4689,7 Downtown - To 21 Interurban,,0,64301,30,0,0
6,5,4690,7 Downtown - To 21 Interurban,,0,64317,30,0,0
6,6,4691,7N Downtown Only,,0,66085,31,0,0
6,4,4692,7N Downtown Only,,0,66223,31,0,0
6,6,4693,7N Downtown Only,,0,66074,31,0,0
6,7,4694,7N Downtown Only,,0,65793,31,0,0
6,7,4695,7N Downtown Only,,0,65812,31,0,0
6,8,4696,7N Downtown Only,,0,66606,31,0,0
6,5,4697,7N Downtown Only,,0,64515,31,0,0
6,2,4698,7N Downtown Only,,0,65327,31,0,0
6,6,4699,7N Downtown Only,,0,66075,31,0,0
6,6,4700,7N Downtown Only,,0,66065,31,0,0
6,6,4701,7N Downtown Only,,0,66048,31,0,0
6,4,4702,7N Downtown Only,,0,66459,31,0,0
6,10,4703,7N Downtown Only,,0,65709,31,0,0
6,1,4704,7N Downtown Only,,0,65211,31,0,0
6,7,4705,7N Downtown Only,,0,65802,31,0,0
6,7,4706,7N Downtown Only,,0,65775,31,0,0
6,10,4707,7N Downtown Only,,0,65736,31,0,0
6,1,4708,7N Downtown Only,,0,64980,31,0,0
6,7,4709,7N Downtown Only,,0,65801,31,0,0
6,2,4710,7N Downtown Only,,0,65556,31,0,0
6,9,4711,7N Downtown Only,,0,65980,31,0,0
6,9,4712,7N Downtown Only,,0,66011,31,0,0
6,8,4713,7N Downtown Only,,0,66633,31,0,0
6,3,4714,7N Downtown Only,,0,64633,31,0,0
6,5,4715,7N Downtown Only,,0,64286,31,0,0
6,3,4716,7N Downtown Only,,0,64862,31,0,0
6,7,4717,7N UVic - Cook St Village,,1,65890,32,0,0
6,7,4718,7N UVic - Cook St Village,,1,65771,32,0,0
6,10,4719,7N UVic - Cook St Village,,1,65736,32,0,0
6,8,4720,7 Downtown - To 21 Interurban,,0,66602,30,0,0
6,5,4721,7 Downtown - To 21 Interurban,,0,64298,30,0,0
6,10,4722,7 Downtown - To 21 Interurban,,0,65644,30,0,0
6,1,4723,7 Downtown - To 21 Interurban,,0,65176,30,0,0
6,1,4724,7 Downtown - To 21 Interurban,,0,65194,30,0,0
6,2,4725,7 Downtown - To 21 Interurban,,0,65570,30,0,0
6,10,4726,7 Downtown - To 21 Interurban,,0,65686,30,0,0
6,2,4727,7 Downtown - To 21 Interurban,,0,65432,30,0,0
6,1,4728,7 Downtown - To 21 Interurban,,0,65160,30,0,0
6,1,4729,7 Downtown - To 21 Interurban,,0,65092,30,0,0
6,9,4730,7 Downtown - To 21 Interurban,,0,65958,30,0,0
6,6,4731,7 Downtown - To 21 Interurban,,0,66074,30,0,0
6,6,4732,7 Downtown - To 21 Interurban,,0,66090,30,0,0
6,2,4733,7 Downtown - To 21 Interurban,,0,65295,30,0,0
6,2,4734,7 Downtown - To 21 Interurban,,0,65309,30,0,0
6,2,4735,7 Downtown - To 21 Interurban,,0,65523,30,0,0
6,2,4736,7 Downtown - To 21 Interurban,,0,65541,30,0,0
6,7,4737,7 Downtown - To 21 Interurban,,0,65854,30,0,0
6,7,4738,7 Downtown - To 21 Interurban,,0,65839,30,0,0
6,1,4739,7 Downtown - To 21 Interurban,,0,65011,30,0,0
6,4,4740,7 Downtown - To 21 Interurban,,0,66356,30,0,0
6,4,4741,7 Downtown - To 21 Interurban,,0,66238,30,0,0
6,9,4742,7 Downtown - To 21 Interurban,,0,65950,30,0,0
6,9,4743,7 Downtown - To 21 Interurban,,0,65934,30,0,0
6,9,4744,7 Downtown - To 21 Interurban,,0,65957,30,0,0
6,6,4745,7 Downtown - To 21 Interurban,,0,66073,30,0,0
6,4,4746,7 Downtown - To 21 Interurban,,0,66440,30,0,0
6,4,4747,7 Downtown - To 21 Interurban,,0,66389,30,0,0
6,4,4748,7 Downtown - To 21 Interurban,,0,66223,30,0,0
6,4,4749,7 Downtown - To 21 Interurban,,0,66254,30,0,0
6,4,4750,7 Downtown - To 21 Interurban,,0,66325,30,0,0
6,4,4751,7 Downtown - To 21 Interurban,,0,66341,30,0,0
6,4,4752,7 Downtown - To 21 Interurban,,0,66341,30,0,0
6,4,4753,7 Downtown - To 21 Interurban,,0,66234,30,0,0
6,4,4754,7 Downtown - To 21 Interurban,,0,66291,30,0,0
6,4,4755,7 Downtown - To 21 Interurban,,0,66218,30,0,0
6,2,4756,7 Downtown - To 21 Interurban,,0,65327,30,0,0
6,2,4757,7 Downtown - To 21 Interurban,,0,65392,30,0,0
6,2,4758,7 Downtown - To 21 Interurban,,0,65445,30,0,0
6,3,4759,7 Downtown - To 21 Interurban,,0,64599,30,0,0
6,9,4760,7 Downtown - To 21 Interurban,,0,65977,30,0,0
6,9,4761,7 Downtown - To 21 Interurban,,0,65995,30,0,0
6,9,4762,7 Downtown - To 21 Interurban,,0,65929,30,0,0
6,9,4763,7 Downtown - To 21 Interurban,,0,65913,30,0,0
6,3,4764,7 Downtown - To 21 Interurban,,0,64766,30,0,0
6,3,4765,7 Downtown - To 21 Interurban,,0,64751,30,0,0
6,3,4766,7 Downtown - To 21 Interurban,,0,64751,30,0,0
6,3,4767,7 Downtown - To 21 Interurban,,0,64751,30,0,0
6,3,4768,7 Downtown - To 21 Interurban,,0,64819,30,0,0
6,5,4769,7 Downtown - To 21 Interurban,,0,64351,30,0,0
6,5,4770,7 Downtown - To 21 Interurban,,0,64466,30,0,0
6,6,4771,7 Downtown - To 21 Interurban,,0,66042,30,0,0
6,6,4772,7 Downtown - To 21 Interurban,,0,66042,30,0,0
6,10,4773,7 Downtown - To 21 Interurban,,0,65679,30,0,0
6,4,4774,7 Downtown - To 21 Interurban,,0,66417,30,0,0
6,4,4775,7 Downtown - To 21 Interurban,,0,66369,30,0,0
6,8,4776,7 Downtown - To 21 Interurban,,0,66544,30,0,0
6,8,4777,7 Downtown - To 21 Interurban,,0,66560,30,0,0
6,5,4778,7 Downtown - To 21 Interurban,,0,64515,30,0,0
6,5,4779,7 Downtown - To 21 Interurban,,0,64482,30,0,0
6,5,4780,7 Downtown - To 21 Interurban,,0,64500,30,0,0
6,2,4781,7 Downtown - To 21 Interurban,,0,65460,30,0,0
6,2,4782,7 Downtown - To 21 Interurban,,0,65493,30,0,0
6,5,4783,7 Downtown - To 21 Interurban,,0,64431,30,0,0
6,5,4784,7 Downtown - To 21 Interurban,,0,64432,30,0,0
6,5,4785,7 Downtown - To 21 Interurban,,0,64433,30,0,0
6,8,4786,7 Downtown - To 21 Interurban,,0,66621,30,0,0
6,7,4787,7 Downtown - To 21 Interurban,,0,65845,30,0,0
6,7,4788,7 Downtown - To 21 Interurban,,0,65845,30,0,0
6,6,4789,7 Downtown - To 21 Interurban,,0,66158,30,0,0
6,4,4790,7 Downtown - To 21 Interurban,,0,66235,30,0,0
6,4,4791,7 Downtown - To 21 Interurban,,0,66335,30,0,0
6,6,4792,7 Downtown - To 21 Interurban,,0,66083,30,0,0
6,6,4793,7 Downtown - To 21 Interurban,,0,66085,30,0,0
6,6,4794,7 Downtown - To 21 Interurban,,0,66074,30,0,0
6,6,4795,7 Downtown - To 21 Interurban,,0,66137,30,0,0
6,4,4796,7 Downtown - To 21 Interurban,,0,66205,30,0,0
6,4,4797,7 Downtown - To 21 Interurban,,0,66205,30,0,0
6,6,4798,7 Downtown - To 21 Interurban,,0,66053,30,0,0
6,6,4799,7 Downtown - To 21 Interurban,,0,66118,30,0,0
6,6,4800,7 Downtown - To 21 Interurban,,0,66118,30,0,0
6,6,4801,7 Downtown - To 21 Interurban,,0,66127,30,0,0
6,6,4802,7 Downtown - To 21 Interurban,,0,66159,30,0,0
6,6,4803,7 Downtown - To 21 Interurban,,0,66159,30,0,0
6,4,4804,7 Downtown - To 21 Interurban,,0,66389,30,0,0
6,8,4805,7 Downtown - To 21 Interurban,,0,66584,30,0,0
6,9,4806,7 Downtown - To 21 Interurban,,0,65934,30,0,0
6,4,4807,7 Downtown - To 21 Interurban,,0,66288,30,0,0
6,4,4808,7 Downtown - To 21 Interurban,,0,66341,30,0,0
6,4,4809,7 Downtown - To 21 Interurban,,0,66216,30,0,0
6,4,4810,7 Downtown - To 21 Interurban,,0,66216,30,0,0
6,4,4811,7 Downtown - To 21 Interurban,,0,66191,30,0,0
6,8,4812,7 Downtown - To 21 Interurban,,0,66638,30,0,0
6,8,4813,7 Downtown - To 21 Interurban,,0,66541,30,0,0
6,5,4814,7 Downtown - To 21 Interurban,,0,64281,30,0,0
6,8,4815,7 Downtown - To 21 Interurban,,0,66555,30,0,0
6,2,4816,7 Downtown - To 21 Interurban,,0,65493,30,0,0
6,2,4817,7 Downtown - To 21 Interurban,,0,65309,30,0,0
6,4,4818,7 Downtown - To 21 Interurban,,0,66370,30,0,0
6,4,4819,7 Downtown - To 21 Interurban,,0,66468,30,0,0
6,4,4820,7 Downtown - To 21 Interurban,,0,66489,30,0,0
6,4,4821,7 Downtown - To 21 Interurban,,0,66403,30,0,0
6,8,4822,7 Downtown - To 21 Interurban,,0,66539,30,0,0
6,9,4823,7 Downtown - To 21 Interurban,,0,65915,30,0,0
6,7,4824,7 Downtown - To 21 Interurban,,0,65883,30,0,0
6,2,4825,7 Downtown - To 21 Interurban,,0,65432,30,0,0
6,10,4826,7 Downtown - To 21 Interurban,,0,65705,30,0,0
6,7,4827,7 Downtown - To 21 Interurban,,0,65801,30,0,0
6,1,4828,7 Downtown - To 21 Interurban,,0,64995,30,0,0
6,1,4829,7 Downtown - To 21 Interurban,,0,65174,30,0,0
6,1,4830,7 Downtown - To 21 Interurban,,0,65113,30,0,0
6,1,4831,7 Downtown - To 21 Interurban,,0,65004,30,0,0
6,2,4832,7 Downtown - To 21 Interurban,,0,65320,30,0,0
6,2,4833,7 Downtown - To 21 Interurban,,0,65320,30,0,0
6,2,4834,7 Downtown - To 21 Interurban,,0,65318,30,0,0
6,10,4835,7 Downtown - To 21 Interurban,,0,65724,30,0,0
6,1,4836,7 Downtown - To 21 Interurban,,0,65166,30,0,0
6,2,4837,7 Downtown - To 21 Interurban,,0,65556,30,0,0
6,2,4838,7 Downtown - To 21 Interurban,,0,65334,30,0,0
6,2,4839,7 Downtown - To 21 Interurban,,0,65473,30,0,0
6,10,4840,7 Downtown - To 21 Interurban,,0,65658,30,0,0
6,2,4841,7 Downtown - To 21 Interurban,,0,65351,30,0,0
6,1,4842,7 Downtown - To 21 Interurban,,0,65085,30,0,0
6,2,4843,7 Downtown - To 21 Interurban,,0,65513,30,0,0
6,2,4844,7 Downtown - To 21 Interurban,,0,65358,30,0,0
6,1,4845,7 Downtown - To 21 Interurban,,0,65050,30,0,0
6,1,4846,7 Downtown - To 21 Interurban,,0,65053,30,0,0
6,1,4847,7 Downtown - To 21 Interurban,,0,65085,30,0,0
6,1,4848,7 Downtown - To 21 Interurban,,0,65045,30,0,0
6,3,4849,7 Downtown - To 21 Interurban,,0,64906,30,0,0
6,1,4850,7 Downtown - To 21 Interurban,,0,65104,30,0,0
6,2,4851,7 Downtown - To 21 Interurban,,0,65472,30,0,0
6,2,4852,7 Downtown - To 21 Interurban,,0,65474,30,0,0
6,1,4853,7 Downtown - To 21 Interurban,,0,65098,30,0,0
6,1,4854,7 Downtown - To 21 Interurban,,0,64980,30,0,0
6,1,4855,7 Downtown - To 21 Interurban,,0,64971,30,0,0
6,1,4856,7 Downtown - To 21 Interurban,,0,64973,30,0,0
6,1,4857,7 Downtown - To 21 Interurban,,0,64973,30,0,0
6,1,4858,7 Downtown - To 21 Interurban,,0,64948,30,0,0
6,1,4859,7 Downtown - To 21 Interurban,,0,64962,30,0,0
6,1,4860,7 Downtown - To 21 Interurban,,0,64962,30,0,0
6,1,4861,7 Downtown - To 21 Interurban,,0,64946,30,0,0
6,1,4862,7 Downtown - To 21 Interurban,,0,64987,30,0,0
6,1,4863,7 Downtown - To 21 Interurban,,0,65082,30,0,0
6,1,4864,7 Downtown - To 21 Interurban,,0,65098,30,0,0
6,1,4865,7 Downtown - To 21 Interurban,,0,65098,30,0,0
6,1,4866,7 Downtown - To 21 Interurban,,0,65121,30,0,0
6,1,4867,7 Downtown - To 21 Interurban,,0,65048,30,0,0
6,1,4868,7 Downtown - To 21 Interurban,,0,64987,30,0,0
6,3,4869,7 Downtown - To 21 Interurban,,0,64640,30,0,0
6,5,4870,7 Downtown - To 21 Interurban,,0,64359,30,0,0
6,5,4871,7 Downtown - To 21 Interurban,,0,64391,30,0,0
6,3,4872,7 Downtown - To 21 Interurban,,0,64876,30,0,0
6,3,4873,7 Downtown - To 21 Interurban,,0,64829,30,0,0
6,3,4874,7 Downtown - To 21 Interurban,,0,64847,30,0,0
6,3,4875,7 Downtown - To 21 Interurban,,0,64738,30,0,0
6,3,4876,7 Downtown - To 21 Interurban,,0,64706,30,0,0
6,4,4877,7 Downtown - To 21 Interurban,,0,66364,30,0,0
6,4,4878,7 Downtown - To 21 Interurban,,0,66328,30,0,0
6,5,4879,7 Downtown - To 21 Interurban,,0,64559,30,0,0
6,4,4880,7 Downtown - To 21 Interurban,,0,66347,30,0,0
6,5,4881,7 Downtown - To 21 Interurban,,0,64356,30,0,0
6,5,4882,7 Downtown - To 21 Interurban,,0,64391,30,0,0
6,3,4883,7 Downtown - To 21 Interurban,,0,64626,30,0,0
6,3,4884,7 Downtown - To 21 Interurban,,0,64640,30,0,0
6,3,4885,7 Downtown - To 21 Interurban,,0,64657,30,0,0
6,3,4886,7 Downtown - To 21 Interurban,,0,64645,30,0,0
6,3,4887,7 Downtown - To 21 Interurban,,0,64757,30,0,0
6,3,4888,7 Downtown - To 21 Interurban,,0,64774,30,0,0
6,3,4889,7 Downtown - To 21 Interurban,,0,64827,30,0,0
6,5,4890,7 Downtown - To 21 Interurban,,0,64279,30,0,0
6,5,4891,7 Downtown - To 21 Interurban,,0,64452,30,0,0
6,4,4892,7 Downtown - To 21 Interurban,,0,66230,30,0,0
6,4,4893,7 Downtown - To 21 Interurban,,0,66296,30,0,0
6,3,4894,7 Downtown - To 21 Interurban,,0,64628,30,0,0
6,3,4895,7 Downtown - To 21 Interurban,,0,64780,30,0,0
6,3,4896,7 Downtown - To 21 Interurban,,0,64778,30,0,0
6,3,4897,7 Downtown - To 21 Interurban,,0,64644,30,0,0
6,3,4898,7 Downtown - To 21 Interurban,,0,64698,30,0,0
6,5,4899,7 Downtown - To 21 Interurban,,0,64293,30,0,0
6,3,4900,7 Downtown - To 21 Interurban,,0,64813,30,0,0
6,3,4901,7 Downtown - To 21 Interurban,,0,64862,30,0,0
6,3,4902,7 Downtown - To 21 Interurban,,0,64738,30,0,0
6,5,4903,7 Downtown - To 21 Interurban,,0,64286,30,0,0
6,5,4904,7 Downtown - To 21 Interurban,,0,64297,30,0,0
6,5,4905,7 Downtown - To 21 Interurban,,0,64279,30,0,0
6,5,4906,7 Downtown - To 21 Interurban,,0,64277,30,0,0
6,5,4907,7 Downtown - To 21 Interurban,,0,64268,30,0,0
6,5,4908,7 Downtown - To 21 Interurban,,0,64254,30,0,0
6,5,4909,7 Downtown - To 21 Interurban,,0,64529,30,0,0
6,4,4910,7 Downtown - To 21 Interurban,,0,66328,30,0,0
6,3,4911,7 Downtown - To 21 Interurban,,0,64779,30,0,0
6,5,4912,7 Downtown - To 21 Interurban,,0,64452,30,0,0
6,5,4913,7 Downtown - To 21 Interurban,,0,64404,30,0,0
6,5,4914,7 Downtown - To 21 Interurban,,0,64354,30,0,0
6,5,4915,7 Downtown - To 21 Interurban,,0,64388,30,0,0
6,5,4916,7 Downtown - To 21 Interurban,,0,64472,30,0,0
6,3,4917,7 Downtown - To 21 Interurban,,0,64745,30,0,0
6,4,4918,7 Downtown - To 21 Interurban,,0,66247,30,0,0
6,9,4919,7 Downtown - To 21 Interurban,,0,66013,30,0,0
6,10,4920,7 Downtown - To 21 Interurban,,0,65663,30,0,0
6,8,4921,7 Downtown - To 21 Interurban,,0,66560,30,0,0
6,7,4922,7 Downtown - To 21 Interurban,,0,65829,30,0,0
6,5,4923,7 Downtown - To 21 Interurban,,0,64419,30,0,0
6,6,4924,7 Downtown - To 21 Interurban,,0,66047,30,0,0
6,6,4925,7 Downtown - To 21 Interurban,,0,66045,30,0,0
6,6,4926,7 Downtown - To 21 Interurban,,0,66112,30,0,0
6,4,4927,7 Downtown - To 21 Interurban,,0,66419,30,0,0
6,7,4928,7 Downtown - To 21 Interurban,,0,65810,30,0,0
6,5,4929,7 Downtown - To 21 Interurban,,0,64310,30,0,0
6,6,4930,7 Downtown - To 21 Interurban,,0,66045,30,0,0
6,4,4931,7 Downtown - To 21 Interurban,,0,66214,30,0,0
6,5,4932,7 Downtown - To 21 Interurban,,0,64252,30,0,0
6,5,4933,7 Downtown - To 21 Interurban,,0,64293,30,0,0
6,5,4934,7 Downtown - To 21 Interurban,,0,64410,30,0,0
6,5,4935,7 Downtown - To 21 Interurban,,0,64480,30,0,0
6,5,4936,7 Downtown - To 21 Interurban,,0,64427,30,0,0
6,5,4937,7 Downtown - To 21 Interurban,,0,64404,30,0,0
6,5,4938,7 Downtown - To 21 Interurban,,0,64404,30,0,0
6,8,4939,7 Downtown - To 21 Interurban,,0,66583,30,0,0
6,8,4940,7 Downtown - To 21 Interurban,,0,66576,30,0,0
6,5,4941,7 Downtown - To 21 Interurban,,0,64268,30,0,0
6,3,4942,7 Downtown - To 21 Interurban,,0,64648,30,0,0
6,3,4943,7 Downtown - To 21 Interurban,,0,64703,30,0,0
6,3,4944,7 Downtown - To 21 Interurban,,0,64664,30,0,0
6,4,4945,7 Downtown - To 21 Interurban,,0,66230,30,0,0
6,3,4946,7 Downtown - To 21 Interurban,,0,64601,30,0,0
6,3,4947,7 Downtown - To 21 Interurban,,0,64615,30,0,0
6,3,4948,7 Downtown - To 21 Interurban,,0,64615,30,0,0
6,7,4949,7 Downtown - To 21 Interurban,,0,65812,30,0,0
6,3,4950,7 Downtown - To 21 Interurban,,0,64735,30,0,0
6,3,4951,7 Downtown - To 21 Interurban,,0,64799,30,0,0
6,3,4952,7 Downtown - To 21 Interurban,,0,64799,30,0,0
6,3,4953,7 Downtown - To 21 Interurban,,0,64701,30,0,0
6,3,4954,7 Downtown - To 21 Interurban,,0,64624,30,0,0
6,3,4955,7 Downtown - To 21 Interurban,,0,64626,30,0,0
6,3,4956,7 UVic Via Fairfield,,1,64626,33,0,0
6,3,4957,7 UVic Via Fairfield,,1,64626,33,0,0
6,5,4958,7 UVic Via Fairfield,,1,64559,33,0,0
6,3,4959,7 UVic Via Fairfield,,1,64640,33,0,0
6,5,4960,7 UVic Via Fairfield,,1,64459,33,0,0
6,10,4961,7 UVic Via Fairfield,,1,65695,33,0,0
6,6,4962,7 UVic Via Fairfield,,1,66149,33,0,0
6,6,4963,7 UVic Via Fairfield,,1,66045,33,0,0
6,6,4964,7 UVic Via Fairfield,,1,66063,33,0,0
6,7,4965,7 UVic Via Fairfield,,1,65879,33,0,0
6,7,4966,7 UVic Via Fairfield,,1,65897,33,0,0
6,5,4967,7 UVic Via Fairfield,,1,64310,33,0,0
6,8,4968,7 UVic Via Fairfield,,1,66558,33,0,0
6,8,4969,7 UVic Via Fairfield,,1,66560,33,0,0
6,7,4970,7 UVic Via Fairfield,,1,65894,33,0,0
6,9,4971,7 UVic Via Fairfield,,1,65913,33,0,0
6,9,4972,7 UVic Via Fairfield,,1,65978,33,0,0
6,9,4973,7 UVic Via Fairfield,,1,66013,33,0,0
6,9,4974,7 UVic Via Fairfield,,1,65977,33,0,0
6,4,4975,7 UVic Via Fairfield,,1,66230,33,0,0
6,3,4976,7 UVic Via Fairfield,,1,64628,33,0,0
6,4,4977,7 UVic Via Fairfield,,1,66296,33,0,0
6,5,4978,7 UVic Via Fairfield,,1,64466,33,0,0
6,4,4979,7 UVic Via Fairfield,,1,66244,33,0,0
6,5,4980,7 UVic Via Fairfield,,1,64321,33,0,0
6,4,4981,7 UVic Via Fairfield,,1,66258,33,0,0
6,7,4982,7 UVic Via Fairfield,,1,65846,33,0,0
6,3,4983,7 UVic Via Fairfield,,1,64751,33,0,0
6,9,4984,7 UVic Via Fairfield,,1,65996,33,0,0
6,4,4985,7 UVic Via Fairfield,,1,66419,33,0,0
6,3,4986,7 UVic Via Fairfield,,1,64615,33,0,0
6,3,4987,7 UVic Via Fairfield,,1,64601,33,0,0
6,6,4988,7 UVic Via Fairfield,,1,66130,33,0,0
6,6,4989,7 UVic Via Fairfield,,1,66146,33,0,0
6,6,4990,7 UVic Via Fairfield,,1,66045,33,0,0
6,9,4991,7 UVic Via Fairfield,,1,65995,33,0,0
6,9,4992,7 UVic Via Fairfield,,1,65913,33,0,0
6,7,4993,7 UVic Via Fairfield,,1,65845,33,0,0
6,3,4994,7 UVic Via Fairfield,,1,64799,33,0,0
6,3,4995,7 UVic Via Fairfield,,1,64799,33,0,0
6,3,4996,7 UVic Via Fairfield,,1,64668,33,0,0
6,8,4997,7 UVic Via Fairfield,,1,66592,33,0,0
6,5,4998,7 UVic Via Fairfield,,1,64293,33,0,0
6,5,4999,7 UVic Via Fairfield,,1,64252,33,0,0
